Year,LocationName,DataSource,Category,Measure,Data_Value_Unit,Data_Value_Type,Data_Value,Data_Value_Footnote_Symbol,Data_Value_Footnote,Low_Confidence_Limit,High_Confidence_Limit,TotalPopulation,Geolocation,LocationID,CategoryID,MeasureId,DataValueTypeID,Short_Question_Text
2021,73074,BRFSS,Health Outcomes,Diagnosed diabetes among adults aged >=18 years,%,Crude prevalence,11.5,,,9.9,13.2,1190,POINT (-97.27981382 34.83027576),73074,HLTHOUT,DIABETES,CrdPrv,Diabetes
2021,73074,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,42.8,,,35.5,50.2,1190,POINT (-97.27981382 34.83027576),73074,HLTHOUT,OBESITY,CrdPrv,Obesity
2021,73075,BRFSS,Health Outcomes,Diagnosed diabetes among adults aged >=18 years,%,Crude prevalence,13.4,,,11.5,15.3,9519,POINT (-97.2405015 34.72867326),73075,HLTHOUT,DIABETES,CrdPrv,Diabetes
2021,73075,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,43.5,,,35.8,51.2,9519,POINT (-97.2405015 34.72867326),73075,HLTHOUT,OBESITY,CrdPrv,Obesity
2021,73077,BRFSS,Health Outcomes,Diagnosed diabetes among adults aged >=18 years,%,Crude prevalence,11.7,,,10,13.6,7135,POINT (-97.26677065 36.3048494),73077,HLTHOUT,DIABETES,CrdPrv,Diabetes
2021,73077,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,37.1,,,29.2,45.3,7135,POINT (-97.26677065 36.3048494),73077,HLTHOUT,OBESITY,CrdPrv,Obesity
2021,73078,BRFSS,Health Outcomes,Diagnosed diabetes among adults aged >=18 years,%,Crude prevalence,7.8,,,6.7,9.1,7786,POINT (-97.75349552 35.67029767),73078,HLTHOUT,DIABETES,CrdPrv,Diabetes
2021,73078,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,35.4,,,30.7,40.4,7786,POINT (-97.75349552 35.67029767),73078,HLTHOUT,OBESITY,CrdPrv,Obesity
2021,73079,BRFSS,Health Outcomes,Diagnosed diabetes among adults aged >=18 years,%,Crude prevalence,10.5,,,9.1,12,643,POINT (-98.01557338 35.206231),73079,HLTHOUT,DIABETES,CrdPrv,Diabetes
2021,73079,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,38.2,,,32.1,44.5,643,POINT (-98.01557338 35.206231),73079,HLTHOUT,OBESITY,CrdPrv,Obesity
2021,73080,BRFSS,Health Outcomes,Diagnosed diabetes among adults aged >=18 years,%,Crude prevalence,12,,,10.3,13.9,9276,POINT (-97.47961 34.99503958),73080,HLTHOUT,DIABETES,CrdPrv,Diabetes
2021,73080,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,42.2,,,34.7,49.8,9276,POINT (-97.47961 34.99503958),73080,HLTHOUT,OBESITY,CrdPrv,Obesity
2021,73082,BRFSS,Health Outcomes,Diagnosed diabetes among adults aged >=18 years,%,Crude prevalence,13.1,,,11.3,15.2,2980,POINT (-97.90324179 34.77586817),73082,HLTHOUT,DIABETES,CrdPrv,Diabetes
2021,73082,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,40.1,,,33.5,47,2980,POINT (-97.90324179 34.77586817),73082,HLTHOUT,OBESITY,CrdPrv,Obesity
2021,73084,BRFSS,Health Outcomes,Diagnosed diabetes among adults aged >=18 years,%,Crude prevalence,19.4,,,17.3,21.8,6518,POINT (-97.34436374 35.52586108),73084,HLTHOUT,DIABETES,CrdPrv,Diabetes
2021,73084,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,45.7,,,41.2,50.2,6518,POINT (-97.34436374 35.52586108),73084,HLTHOUT,OBESITY,CrdPrv,Obesity
2021,73086,BRFSS,Health Outcomes,Diagnosed diabetes among adults aged >=18 years,%,Crude prevalence,13.1,,,11.2,15.1,8345,POINT (-96.96619995 34.48379815),73086,HLTHOUT,DIABETES,CrdPrv,Diabetes
2021,73086,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,40.8,,,33,48.8,8345,POINT (-96.96619995 34.48379815),73086,HLTHOUT,OBESITY,CrdPrv,Obesity
2021,73089,BRFSS,Health Outcomes,Diagnosed diabetes among adults aged >=18 years,%,Crude prevalence,9.8,,,8.4,11.4,11522,POINT (-97.79434173 35.26443244),73089,HLTHOUT,DIABETES,CrdPrv,Diabetes
2021,73089,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,37.5,,,31,44.4,11522,POINT (-97.79434173 35.26443244),73089,HLTHOUT,OBESITY,CrdPrv,Obesity
2021,73090,BRFSS,Health Outcomes,Diagnosed diabetes among adults aged >=18 years,%,Crude prevalence,10.9,,,9.4,12.5,1198,POINT (-97.963487 35.40702114),73090,HLTHOUT,DIABETES,CrdPrv,Diabetes
2021,73090,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,41.2,,,36.2,46.5,1198,POINT (-97.963487 35.40702114),73090,HLTHOUT,OBESITY,CrdPrv,Obesity
2021,73092,BRFSS,Health Outcomes,Diagnosed diabetes among adults aged >=18 years,%,Crude prevalence,12.8,,,11.2,14.3,908,POINT (-98.09499679 35.12692045),73092,HLTHOUT,DIABETES,CrdPrv,Diabetes
2021,73092,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,39.9,,,34.2,45.6,908,POINT (-98.09499679 35.12692045),73092,HLTHOUT,OBESITY,CrdPrv,Obesity
2021,73093,BRFSS,Health Outcomes,Diagnosed diabetes among adults aged >=18 years,%,Crude prevalence,9.9,,,8.4,11.5,2612,POINT (-97.49230385 35.10354737),73093,HLTHOUT,DIABETES,CrdPrv,Diabetes
2021,73093,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,40.8,,,33.5,48.2,2612,POINT (-97.49230385 35.10354737),73093,HLTHOUT,OBESITY,CrdPrv,Obesity
2021,73095,BRFSS,Health Outcomes,Diagnosed diabetes among adults aged >=18 years,%,Crude prevalence,12.5,,,10.7,14.3,1895,POINT (-97.35439825 34.92019727),73095,HLTHOUT,DIABETES,CrdPrv,Diabetes
2021,73095,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,42.6,,,35.1,50.1,1895,POINT (-97.35439825 34.92019727),73095,HLTHOUT,OBESITY,CrdPrv,Obesity
2021,73096,BRFSS,Health Outcomes,Diagnosed diabetes among adults aged >=18 years,%,Crude prevalence,9.1,,,7.8,10.5,13037,POINT (-98.73746648 35.51536835),73096,HLTHOUT,DIABETES,CrdPrv,Diabetes
2021,73096,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,40.5,,,33.6,47.7,13037,POINT (-98.73746648 35.51536835),73096,HLTHOUT,OBESITY,CrdPrv,Obesity
2021,73097,BRFSS,Health Outcomes,Diagnosed diabetes among adults aged >=18 years,%,Crude prevalence,13.4,,,11.5,15.4,187,POINT (-97.64478871 35.40049101),73097,HLTHOUT,DIABETES,CrdPrv,Diabetes
2021,73097,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,35,,,30.7,39.3,187,POINT (-97.64478871 35.40049101),73097,HLTHOUT,OBESITY,CrdPrv,Obesity
2021,73098,BRFSS,Health Outcomes,Diagnosed diabetes among adults aged >=18 years,%,Crude prevalence,14.8,,,13,16.7,4227,POINT (-97.16102968 34.62856451),73098,HLTHOUT,DIABETES,CrdPrv,Diabetes
2021,73098,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,44.3,,,37,51.2,4227,POINT (-97.16102968 34.62856451),73098,HLTHOUT,OBESITY,CrdPrv,Obesity
2021,73099,BRFSS,Health Outcomes,Diagnosed diabetes among adults aged >=18 years,%,Crude prevalence,9.1,,,7.9,10.3,57492,POINT (-97.76234719 35.52825735),73099,HLTHOUT,DIABETES,CrdPrv,Diabetes
2021,73099,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,36.1,,,31.5,40.9,57492,POINT (-97.76234719 35.52825735),73099,HLTHOUT,OBESITY,CrdPrv,Obesity
2021,73102,BRFSS,Health Outcomes,Diagnosed diabetes among adults aged >=18 years,%,Crude prevalence,9.3,,,8.2,10.5,3858,POINT (-97.5190006 35.47074898),73102,HLTHOUT,DIABETES,CrdPrv,Diabetes
2021,73102,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,38.6,,,34.2,43.2,3858,POINT (-97.5190006 35.47074898),73102,HLTHOUT,OBESITY,CrdPrv,Obesity
2021,73103,BRFSS,Health Outcomes,Diagnosed diabetes among adults aged >=18 years,%,Crude prevalence,8.5,,,7.4,9.7,4315,POINT (-97.51890881 35.4890735),73103,HLTHOUT,DIABETES,CrdPrv,Diabetes
2021,73103,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,34.3,,,30.2,38.5,4315,POINT (-97.51890881 35.4890735),73103,HLTHOUT,OBESITY,CrdPrv,Obesity
2021,73104,BRFSS,Health Outcomes,Diagnosed diabetes among adults aged >=18 years,%,Crude prevalence,10.2,,,8.9,11.5,1664,POINT (-97.50391799 35.47523083),73104,HLTHOUT,DIABETES,CrdPrv,Diabetes
2021,73104,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,35,,,31.1,39.2,1664,POINT (-97.50391799 35.47523083),73104,HLTHOUT,OBESITY,CrdPrv,Obesity
2021,73105,BRFSS,Health Outcomes,Diagnosed diabetes among adults aged >=18 years,%,Crude prevalence,18.2,,,16.2,20.4,5210,POINT (-97.50304595 35.51898256),73105,HLTHOUT,DIABETES,CrdPrv,Diabetes
2021,73105,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,43.7,,,39.2,48.1,5210,POINT (-97.50304595 35.51898256),73105,HLTHOUT,OBESITY,CrdPrv,Obesity
2021,73106,BRFSS,Health Outcomes,Diagnosed diabetes among adults aged >=18 years,%,Crude prevalence,13.6,,,12.1,15.2,13581,POINT (-97.53681176 35.48196805),73106,HLTHOUT,DIABETES,CrdPrv,Diabetes
2021,73106,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,39.9,,,35.5,44,13581,POINT (-97.53681176 35.48196805),73106,HLTHOUT,OBESITY,CrdPrv,Obesity
2021,73107,BRFSS,Health Outcomes,Diagnosed diabetes among adults aged >=18 years,%,Crude prevalence,12.1,,,10.7,13.7,26561,POINT (-97.5756115 35.48160611),73107,HLTHOUT,DIABETES,CrdPrv,Diabetes
2021,73107,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,38.9,,,34.6,43.3,26561,POINT (-97.5756115 35.48160611),73107,HLTHOUT,OBESITY,CrdPrv,Obesity
2021,73108,BRFSS,Health Outcomes,Diagnosed diabetes among adults aged >=18 years,%,Crude prevalence,16.7,,,14.9,18.7,15350,POINT (-97.56773723 35.45000605),73108,HLTHOUT,DIABETES,CrdPrv,Diabetes
2021,73108,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,46,,,41.5,50.6,15350,POINT (-97.56773723 35.45000605),73108,HLTHOUT,OBESITY,CrdPrv,Obesity
2021,73109,BRFSS,Health Outcomes,Diagnosed diabetes among adults aged >=18 years,%,Crude prevalence,17.3,,,15.5,19.3,20594,POINT (-97.52454765 35.43314126),73109,HLTHOUT,DIABETES,CrdPrv,Diabetes
2021,73109,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,44.4,,,39.9,48.9,20594,POINT (-97.52454765 35.43314126),73109,HLTHOUT,OBESITY,CrdPrv,Obesity
2021,73110,BRFSS,Health Outcomes,Diagnosed diabetes among adults aged >=18 years,%,Crude prevalence,13,,,11.5,14.7,32666,POINT (-97.39763895 35.46118297),73110,HLTHOUT,DIABETES,CrdPrv,Diabetes
2021,73110,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,39.4,,,35.1,43.6,32666,POINT (-97.39763895 35.46118297),73110,HLTHOUT,OBESITY,CrdPrv,Obesity
2021,73111,BRFSS,Health Outcomes,Diagnosed diabetes among adults aged >=18 years,%,Crude prevalence,25.4,,,22.9,28.1,11781,POINT (-97.47716669 35.5188345),73111,HLTHOUT,DIABETES,CrdPrv,Diabetes
2021,73111,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,50.1,,,45.5,54.7,11781,POINT (-97.47716669 35.5188345),73111,HLTHOUT,OBESITY,CrdPrv,Obesity
2021,73112,BRFSS,Health Outcomes,Diagnosed diabetes among adults aged >=18 years,%,Crude prevalence,11.6,,,10.3,13.2,30943,POINT (-97.57489782 35.51841834),73112,HLTHOUT,DIABETES,CrdPrv,Diabetes
2021,73112,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,36.3,,,32.1,40.4,30943,POINT (-97.57489782 35.51841834),73112,HLTHOUT,OBESITY,CrdPrv,Obesity
2021,73114,BRFSS,Health Outcomes,Diagnosed diabetes among adults aged >=18 years,%,Crude prevalence,15.2,,,13.5,16.9,17422,POINT (-97.51767491 35.57894848),73114,HLTHOUT,DIABETES,CrdPrv,Diabetes
2021,73114,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,44.2,,,39.8,48.4,17422,POINT (-97.51767491 35.57894848),73114,HLTHOUT,OBESITY,CrdPrv,Obesity
2021,73115,BRFSS,Health Outcomes,Diagnosed diabetes among adults aged >=18 years,%,Crude prevalence,13.3,,,11.8,15,20541,POINT (-97.44152341 35.44234418),73115,HLTHOUT,DIABETES,CrdPrv,Diabetes
2021,73115,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,38.8,,,34.5,43.1,20541,POINT (-97.44152341 35.44234418),73115,HLTHOUT,OBESITY,CrdPrv,Obesity
2021,73116,BRFSS,Health Outcomes,Diagnosed diabetes among adults aged >=18 years,%,Crude prevalence,9.2,,,8,10.6,9241,POINT (-97.5628825 35.54284302),73116,HLTHOUT,DIABETES,CrdPrv,Diabetes
2021,73116,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,30.3,,,26.5,34.2,9241,POINT (-97.5628825 35.54284302),73116,HLTHOUT,OBESITY,CrdPrv,Obesity
2021,73117,BRFSS,Health Outcomes,Diagnosed diabetes among adults aged >=18 years,%,Crude prevalence,24.4,,,21.8,27,5191,POINT (-97.4597018 35.47469428),73117,HLTHOUT,DIABETES,CrdPrv,Diabetes
2021,73117,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,49.6,,,45.3,54.1,5191,POINT (-97.4597018 35.47469428),73117,HLTHOUT,OBESITY,CrdPrv,Obesity
2021,73118,BRFSS,Health Outcomes,Diagnosed diabetes among adults aged >=18 years,%,Crude prevalence,9.6,,,8.4,10.9,13571,POINT (-97.52952955 35.51831174),73118,HLTHOUT,DIABETES,CrdPrv,Diabetes
2021,73118,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,34.5,,,30.5,38.8,13571,POINT (-97.52952955 35.51831174),73118,HLTHOUT,OBESITY,CrdPrv,Obesity
2021,73119,BRFSS,Health Outcomes,Diagnosed diabetes among adults aged >=18 years,%,Crude prevalence,16.5,,,14.7,18.5,31347,POINT (-97.56612633 35.42200684),73119,HLTHOUT,DIABETES,CrdPrv,Diabetes
2021,73119,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,44.4,,,39.9,48.9,31347,POINT (-97.56612633 35.42200684),73119,HLTHOUT,OBESITY,CrdPrv,Obesity
2021,73120,BRFSS,Health Outcomes,Diagnosed diabetes among adults aged >=18 years,%,Crude prevalence,10.2,,,8.9,11.6,34824,POINT (-97.57223397 35.58042305),73120,HLTHOUT,DIABETES,CrdPrv,Diabetes
2021,73120,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,34.3,,,30.3,38.5,34824,POINT (-97.57223397 35.58042305),73120,HLTHOUT,OBESITY,CrdPrv,Obesity
2021,73121,BRFSS,Health Outcomes,Diagnosed diabetes among adults aged >=18 years,%,Crude prevalence,21.1,,,18.8,23.5,3053,POINT (-97.44231902 35.52182163),73121,HLTHOUT,DIABETES,CrdPrv,Diabetes
2021,73121,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,44.6,,,40.1,49.1,3053,POINT (-97.44231902 35.52182163),73121,HLTHOUT,OBESITY,CrdPrv,Obesity
2021,73122,BRFSS,Health Outcomes,Diagnosed diabetes among adults aged >=18 years,%,Crude prevalence,12.6,,,11.1,14.2,13164,POINT (-97.61433007 35.51987273),73122,HLTHOUT,DIABETES,CrdPrv,Diabetes
2021,73122,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,37.7,,,33.4,42,13164,POINT (-97.61433007 35.51987273),73122,HLTHOUT,OBESITY,CrdPrv,Obesity
2021,73127,BRFSS,Health Outcomes,Diagnosed diabetes among adults aged >=18 years,%,Crude prevalence,14.2,,,12.7,15.8,24077,POINT (-97.65391954 35.47755389),73127,HLTHOUT,DIABETES,CrdPrv,Diabetes
2021,73127,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,41.4,,,37.3,45.4,24077,POINT (-97.65391954 35.47755389),73127,HLTHOUT,OBESITY,CrdPrv,Obesity
2021,73128,BRFSS,Health Outcomes,Diagnosed diabetes among adults aged >=18 years,%,Crude prevalence,10.6,,,9.6,11.7,4200,POINT (-97.62308925 35.44969985),73128,HLTHOUT,DIABETES,CrdPrv,Diabetes
2021,73128,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,35.2,,,31.7,38.8,4200,POINT (-97.62308925 35.44969985),73128,HLTHOUT,OBESITY,CrdPrv,Obesity
2021,73129,BRFSS,Health Outcomes,Diagnosed diabetes among adults aged >=18 years,%,Crude prevalence,16.9,,,15,18.9,20126,POINT (-97.48427574 35.43149064),73129,HLTHOUT,DIABETES,CrdPrv,Diabetes
2021,73129,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,45.9,,,41.4,50.4,20126,POINT (-97.48427574 35.43149064),73129,HLTHOUT,OBESITY,CrdPrv,Obesity
2021,73130,BRFSS,Health Outcomes,Diagnosed diabetes among adults aged >=18 years,%,Crude prevalence,12.7,,,11.2,14.3,19439,POINT (-97.34563303 35.45863403),73130,HLTHOUT,DIABETES,CrdPrv,Diabetes
2021,73130,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,37.9,,,33.6,42.1,19439,POINT (-97.34563303 35.45863403),73130,HLTHOUT,OBESITY,CrdPrv,Obesity
2021,73131,BRFSS,Health Outcomes,Diagnosed diabetes among adults aged >=18 years,%,Crude prevalence,11.1,,,9.7,12.6,3145,POINT (-97.46432238 35.57670243),73131,HLTHOUT,DIABETES,CrdPrv,Diabetes
2021,73131,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,35.8,,,31.7,40,3145,POINT (-97.46432238 35.57670243),73131,HLTHOUT,OBESITY,CrdPrv,Obesity
2021,73132,BRFSS,Health Outcomes,Diagnosed diabetes among adults aged >=18 years,%,Crude prevalence,11.6,,,10.2,13.2,26432,POINT (-97.637077 35.5575813),73132,HLTHOUT,DIABETES,CrdPrv,Diabetes
2021,73132,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,36.6,,,32.5,40.9,26432,POINT (-97.637077 35.5575813),73132,HLTHOUT,OBESITY,CrdPrv,Obesity
2021,73134,BRFSS,Health Outcomes,Diagnosed diabetes among adults aged >=18 years,%,Crude prevalence,8.4,,,7.3,9.7,4312,POINT (-97.5689055 35.61617151),73134,HLTHOUT,DIABETES,CrdPrv,Diabetes
2021,73134,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,30.4,,,26.4,34.4,4312,POINT (-97.5689055 35.61617151),73134,HLTHOUT,OBESITY,CrdPrv,Obesity
2021,73135,BRFSS,Health Outcomes,Diagnosed diabetes among adults aged >=18 years,%,Crude prevalence,11.9,,,10.5,13.3,20529,POINT (-97.42885156 35.3948298),73135,HLTHOUT,DIABETES,CrdPrv,Diabetes
2021,73135,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,38.9,,,34.9,43,20529,POINT (-97.42885156 35.3948298),73135,HLTHOUT,OBESITY,CrdPrv,Obesity
2021,73139,BRFSS,Health Outcomes,Diagnosed diabetes among adults aged >=18 years,%,Crude prevalence,13.7,,,12.5,15.1,17253,POINT (-97.52560132 35.38472458),73139,HLTHOUT,DIABETES,CrdPrv,Diabetes
2021,73139,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,38.9,,,35.5,42.6,17253,POINT (-97.52560132 35.38472458),73139,HLTHOUT,OBESITY,CrdPrv,Obesity
2021,73141,BRFSS,Health Outcomes,Diagnosed diabetes among adults aged >=18 years,%,Crude prevalence,16.3,,,14.4,18.2,2727,POINT (-97.3977717 35.51693636),73141,HLTHOUT,DIABETES,CrdPrv,Diabetes
2021,73141,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,42.8,,,38.4,47.3,2727,POINT (-97.3977717 35.51693636),73141,HLTHOUT,OBESITY,CrdPrv,Obesity
2021,73142,BRFSS,Health Outcomes,Diagnosed diabetes among adults aged >=18 years,%,Crude prevalence,9.2,,,8,10.6,10707,POINT (-97.65551825 35.61659606),73142,HLTHOUT,DIABETES,CrdPrv,Diabetes
2021,73142,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,33.1,,,29.1,37.3,10707,POINT (-97.65551825 35.61659606),73142,HLTHOUT,OBESITY,CrdPrv,Obesity
2021,73145,BRFSS,Health Outcomes,Diagnosed diabetes among adults aged >=18 years,%,Crude prevalence,2.5,,,2.1,2.9,2859,POINT (-97.39404699 35.41908842),73145,HLTHOUT,DIABETES,CrdPrv,Diabetes
2021,73145,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,28.9,,,25.3,32.9,2859,POINT (-97.39404699 35.41908842),73145,HLTHOUT,OBESITY,CrdPrv,Obesity
2021,73149,BRFSS,Health Outcomes,Diagnosed diabetes among adults aged >=18 years,%,Crude prevalence,16.3,,,14.5,18.2,4643,POINT (-97.48932545 35.38941718),73149,HLTHOUT,DIABETES,CrdPrv,Diabetes
2021,73149,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,43.7,,,39.2,48.2,4643,POINT (-97.48932545 35.38941718),73149,HLTHOUT,OBESITY,CrdPrv,Obesity
2021,73150,BRFSS,Health Outcomes,Diagnosed diabetes among adults aged >=18 years,%,Crude prevalence,11.5,,,10,13.1,4609,POINT (-97.33270111 35.40091855),73150,HLTHOUT,DIABETES,CrdPrv,Diabetes
2021,73150,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,35.3,,,31.1,39.8,4609,POINT (-97.33270111 35.40091855),73150,HLTHOUT,OBESITY,CrdPrv,Obesity
2021,73151,BRFSS,Health Outcomes,Diagnosed diabetes among adults aged >=18 years,%,Crude prevalence,9.5,,,8.1,11.1,1446,POINT (-97.41109329 35.5675787),73151,HLTHOUT,DIABETES,CrdPrv,Diabetes
2021,73151,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,33.3,,,29,37.8,1446,POINT (-97.41109329 35.5675787),73151,HLTHOUT,OBESITY,CrdPrv,Obesity
2021,73159,BRFSS,Health Outcomes,Diagnosed diabetes among adults aged >=18 years,%,Crude prevalence,12.4,,,11.2,13.7,30350,POINT (-97.57680122 35.39010732),73159,HLTHOUT,DIABETES,CrdPrv,Diabetes
2021,73159,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,37.3,,,33.8,40.9,30350,POINT (-97.57680122 35.39010732),73159,HLTHOUT,OBESITY,CrdPrv,Obesity
2021,73160,BRFSS,Health Outcomes,Diagnosed diabetes among adults aged >=18 years,%,Crude prevalence,8.5,,,7.4,9.7,53666,POINT (-97.47542585 35.33209043),73160,HLTHOUT,DIABETES,CrdPrv,Diabetes
2021,73160,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,34.5,,,29.6,40,53666,POINT (-97.47542585 35.33209043),73160,HLTHOUT,OBESITY,CrdPrv,Obesity
2021,73162,BRFSS,Health Outcomes,Diagnosed diabetes among adults aged >=18 years,%,Crude prevalence,10.8,,,9.4,12.2,27758,POINT (-97.64144401 35.58110818),73162,HLTHOUT,DIABETES,CrdPrv,Diabetes
2021,73162,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,33.4,,,29.3,37.6,27758,POINT (-97.64144401 35.58110818),73162,HLTHOUT,OBESITY,CrdPrv,Obesity
2021,73165,BRFSS,Health Outcomes,Diagnosed diabetes among adults aged >=18 years,%,Crude prevalence,9.9,,,8.6,11.5,5809,POINT (-97.35731279 35.3438227),73165,HLTHOUT,DIABETES,CrdPrv,Diabetes
2021,73165,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,34.5,,,29.4,40.1,5809,POINT (-97.35731279 35.3438227),73165,HLTHOUT,OBESITY,CrdPrv,Obesity
2021,73169,BRFSS,Health Outcomes,Diagnosed diabetes among adults aged >=18 years,%,Crude prevalence,9.6,,,8.5,10.8,1782,POINT (-97.643054 35.37867942),73169,HLTHOUT,DIABETES,CrdPrv,Diabetes
2021,73169,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,35,,,31.3,38.8,1782,POINT (-97.643054 35.37867942),73169,HLTHOUT,OBESITY,CrdPrv,Obesity
